ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5683403,HN488038,07/17/2007 07:00:00 PM,089XX S CHICAGO SKYWAY IB,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0423,004,7,48,07,1194444,1846460,2007,04/15/2016 08:55:02 AM,41.733612623,-87.563235114,"(41.733612623, -87.563235114)"
5683404,HN452620,07/07/2007 10:35:00 PM,015XX W 71ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0734,007,17,67,18,1167132,1857640,2007,04/15/2016 08:55:02 AM,41.764919147,-87.662973252,"(41.764919147, -87.662973252)"
5683406,HN492306,07/26/2007 05:00:00 PM,061XX S EBERHART AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0313,003,20,42,06,1180636,1864402,2007,04/15/2016 08:55:02 AM,41.783175288,-87.61327001,"(41.783175288, -87.61327001)"
5683408,HN485952,07/23/2007 09:40:00 AM,086XX S LAFAYETTE AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0622,006,21,44,06,1177447,1847585,2007,04/15/2016 08:55:02 AM,41.737100223,-87.625469191,"(41.737100223, -87.625469191)"
5683409,HN491842,07/26/2007 09:00:00 PM,040XX N RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1723,017,39,16,06,1150673,1926528,2007,04/15/2016 08:55:02 AM,41.954292193,-87.721501469,"(41.954292193, -87.721501469)"
5683410,HN405806,06/14/2007 10:35:00 PM,031XX W CERMAK RD,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1022,010,24,30,18,1155853,1889211,2007,04/15/2016 08:55:02 AM,41.851787987,-87.703466239,"(41.851787987, -87.703466239)"
5683411,HN407021,06/15/2007 02:14:46 PM,066XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,true,false,0832,008,15,66,18,1161182,1860650,2007,04/15/2016 08:55:02 AM,41.773304195,-87.684698604,"(41.773304195, -87.684698604)"
5683412,HN492289,07/26/2007 08:30:00 PM,025XX N SHEFFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1933,019,43,7,06,1169187,1917239,2007,04/15/2016 08:55:02 AM,41.928419906,-87.653712355,"(41.928419906, -87.653712355)"
5683414,HN485791,07/23/2007 11:00:00 PM,054XX N BERNARD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1712,017,39,13,06,1152409,1935939,2007,04/15/2016 08:55:02 AM,41.980082392,-87.714869924,"(41.980082392, -87.714869924)"
5683415,HN486580,07/24/2007 05:45:00 PM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0632,006,6,44,06,1183056,1848421,2007,04/15/2016 08:55:02 AM,41.739265865,-87.604893749,"(41.739265865, -87.604893749)"
5683416,HN477463,07/20/2007 07:25:00 AM,035XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1123,011,28,27,16,1152856,1899790,2007,04/15/2016 08:55:02 AM,41.880877745,-87.714186035,"(41.880877745, -87.714186035)"
5683417,HN491963,07/25/2007 01:30:00 AM,075XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0623,006,6,69,03,1177585,1854947,2007,04/15/2016 08:55:02 AM,41.757299314,-87.624741486,"(41.757299314, -87.624741486)"
5683418,HN489573,07/25/2007 02:00:00 PM,042XX N ST LOUIS AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, BUILDING",false,false,1723,017,33,16,14,1152294,1928029,2007,04/15/2016 08:55:02 AM,41.95837913,-87.715502632,"(41.95837913, -87.715502632)"
5683419,HN487381,07/24/2007 07:30:00 PM,075XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0621,006,17,71,14,1172276,1854767,2007,04/15/2016 08:55:02 AM,41.756923721,-87.644203404,"(41.756923721, -87.644203404)"
5683420,HN488253,07/25/2007 03:00:00 PM,034XX S COTTAGE GROVE AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2122,002,4,35,18,1181156,1882089,2007,04/15/2016 08:55:02 AM,41.831697905,-87.610818393,"(41.831697905, -87.610818393)"
5683421,HN419004,06/21/2007 07:51:00 AM,018XX W 51ST ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0931,009,16,61,16,1165127,1870873,2007,04/15/2016 08:55:02 AM,41.801274838,-87.669947965,"(41.801274838, -87.669947965)"
5683422,HN475356,07/19/2007 07:00:00 AM,087XX S BEVERLY AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,true,false,2221,022,21,71,26,1164812,1846552,2007,04/15/2016 08:55:02 AM,41.734541369,-87.671789213,"(41.734541369, -87.671789213)"
5683425,HN487478,07/25/2007 04:15:00 AM,004XX W WINNECONNA PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0621,006,17,69,14,1174524,1853154,2007,04/15/2016 08:55:02 AM,41.752447741,-87.636012806,"(41.752447741, -87.636012806)"
5683428,HN419008,06/21/2007 08:11:00 AM,051XX S WOOD ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0932,009,16,61,16,1165215,1870675,2007,04/15/2016 08:55:02 AM,41.800729638,-87.669630844,"(41.800729638, -87.669630844)"
5683429,HN489846,07/26/2007 10:17:00 AM,039XX N CLARENDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2323,019,46,6,08B,1170210,1926526,2007,04/15/2016 08:55:02 AM,41.953881502,-87.649681045,"(41.953881502, -87.649681045)"
5683432,HN489745,07/25/2007 05:00:00 PM,050XX N LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1712,017,39,14,14,1150814,1933156,2007,04/15/2016 08:55:02 AM,41.972477118,-87.720808951,"(41.972477118, -87.720808951)"
5683433,HN419010,06/21/2007 08:00:00 AM,047XX S WOOD ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0931,009,20,61,16,1165147,1873253,2007,04/15/2016 08:55:02 AM,41.807805415,-87.669807235,"(41.807805415, -87.669807235)"
5683441,HN492270,07/26/2007 10:00:00 PM,066XX S KILDARE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0833,008,13,65,05,1148850,1860181,2007,04/15/2016 08:55:02 AM,41.772263518,-87.729917412,"(41.772263518, -87.729917412)"
5683443,HN419053,06/21/2007 07:40:00 AM,049XX S PAULINA ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0931,009,16,61,16,1165848,1871832,2007,04/15/2016 08:55:02 AM,41.803891146,-87.66727654,"(41.803891146, -87.66727654)"
5683445,HN491125,07/26/2007 09:14:15 PM,040XX S ELLIS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2123,002,4,36,18,1183163,1878409,2007,04/15/2016 08:55:02 AM,41.821553176,-87.603569294,"(41.821553176, -87.603569294)"
5683447,HN489879,07/26/2007 11:00:00 AM,044XX N RACINE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2311,019,46,3,08A,1167484,1929883,2007,04/15/2016 08:55:02 AM,41.963152473,-87.65960505,"(41.963152473, -87.65960505)"
5683449,HN492280,07/27/2007 01:25:00 PM,022XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1024,010,22,30,08A,1153386,1888791,2007,04/15/2016 08:55:02 AM,41.850684757,-87.712531965,"(41.850684757, -87.712531965)"
5683455,HN489931,07/26/2007 10:26:00 AM,015XX E 55TH ST,2090,NARCOTICS,ALTER/FORGE PRESCRIPTION,DRUG STORE,true,false,2132,002,4,41,18,1187488,1868839,2007,04/15/2016 08:55:02 AM,41.795190552,-87.588007653,"(41.795190552, -87.588007653)"
5683462,HN490030,07/26/2007 12:40:00 PM,043XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2322,019,46,3,06,1168812,1929247,2007,04/15/2016 08:55:02 AM,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
5683465,HN487485,07/25/2007 01:00:00 AM,079XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0624,006,6,44,08B,1182930,1852635,2007,04/15/2016 08:55:02 AM,41.750832464,-87.605224746,"(41.750832464, -87.605224746)"
5683469,HN492186,07/27/2007 12:06:00 PM,047XX W PETERSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,1711,017,39,12,11,1143498,1939456,2007,04/15/2016 08:55:02 AM,41.989905167,-87.747553073,"(41.989905167, -87.747553073)"
5683470,HN471362,07/16/2007 05:00:00 PM,061XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,2512,025,29,19,06,1135255,1915305,2007,04/15/2016 08:55:02 AM,41.923783122,-87.778448036,"(41.923783122, -87.778448036)"
5683476,HN491770,07/27/2007 01:30:00 AM,076XX S ESSEX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0421,004,7,43,14,1194190,1854755,2007,04/15/2016 08:55:02 AM,41.756381022,-87.563893896,"(41.756381022, -87.563893896)"
5683477,HN490342,07/18/2007 07:20:00 AM,079XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,0414,004,8,46,08A,1190912,1852820,2007,04/15/2016 08:55:02 AM,41.751151039,-87.575969317,"(41.751151039, -87.575969317)"
5683478,HN487766,07/25/2007 07:00:00 AM,082XX S RACINE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0613,006,21,71,06,1169758,1850087,2007,04/15/2016 08:55:02 AM,41.744136151,-87.653566945,"(41.744136151, -87.653566945)"
5683483,HN492357,07/26/2007 10:30:00 AM,020XX N CLIFTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1811,018,43,7,05,1168311,1913714,2007,04/15/2016 08:55:02 AM,41.918766126,-87.657033491,"(41.918766126, -87.657033491)"
5683487,HN488077,07/25/2007 10:00:00 AM,004XX W WINNECONNA PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0621,006,17,69,14,1174541,1853200,2007,04/15/2016 08:55:02 AM,41.752573593,-87.635949142,"(41.752573593, -87.635949142)"
5683491,HN490343,07/23/2007 03:00:00 PM,075XX S COLFAX AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0421,004,7,43,08A,1194833,1855559,2007,04/15/2016 08:55:02 AM,41.758571453,-87.561511043,"(41.758571453, -87.561511043)"
5683492,HN490267,07/26/2007 11:05:00 AM,047XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2312,019,46,3,08A,1168771,1931877,2007,04/15/2016 08:55:02 AM,41.968596206,-87.654815176,"(41.968596206, -87.654815176)"
5683499,HN488622,07/25/2007 05:45:56 PM,079XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0612,006,21,71,06,1167051,1852166,2007,04/15/2016 08:55:02 AM,41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
5683501,HN492347,07/26/2007 03:00:00 AM,020XX N PULASKI RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2525,025,30,20,06,1149380,1913415,2007,04/15/2016 08:55:02 AM,41.918334244,-87.726595918,"(41.918334244, -87.726595918)"
10513520,HZ255028,05/07/2016 12:38:00 PM,002XX W 110TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,true,true,0513,005,34,49,08B,1176654,1831995,2016,05/14/2016 03:53:39 PM,41.694336995,-87.628841844,"(41.694336995, -87.628841844)"
5683507,HN488636,07/19/2007 12:01:00 AM,087XX S STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,false,false,0632,006,6,44,11,1177810,1847135,2007,04/15/2016 08:55:02 AM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
5683508,HN490916,07/26/2007 07:49:00 PM,004XX E 35TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2122,002,4,35,18,1179858,1881887,2007,04/15/2016 08:55:02 AM,41.831173461,-87.615587026,"(41.831173461, -87.615587026)"
5683511,HN489524,07/26/2007 05:00:00 AM,089XX S BUFFALO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0424,004,10,46,08B,1199595,1846393,2007,04/15/2016 08:55:02 AM,41.733300748,-87.544367092,"(41.733300748, -87.544367092)"
5683513,HN490794,07/26/2007 05:50:00 PM,047XX N BROADWAY,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,2312,019,48,3,24,1167694,1931452,2007,04/15/2016 08:55:02 AM,41.967453329,-87.658787543,"(41.967453329, -87.658787543)"
5683517,HN488844,07/25/2007 07:00:00 PM,076XX S WOOD ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0611,006,17,71,08B,1165677,1853988,2007,04/15/2016 08:55:02 AM,41.754928547,-87.668409719,"(41.754928547, -87.668409719)"
5683518,HN484224,04/11/2007 12:01:00 AM,048XX N MILWAUKEE AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,OTHER,false,false,1623,016,45,11,11,1139930,1931455,2007,04/15/2016 08:55:02 AM,41.968015993,-87.760873695,"(41.968015993, -87.760873695)"
5683519,HN475110,07/18/2007 11:28:12 PM,017XX W 60TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0714,007,15,67,18,1165930,1864910,2007,04/15/2016 08:55:02 AM,41.784894597,-87.667172526,"(41.784894597, -87.667172526)"
5683520,HN492372,07/20/2007 03:00:00 PM,0000X E 119TH ST,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, GROUNDS",false,false,0532,005,9,53,06,1178557,1826070,2007,04/15/2016 08:55:02 AM,41.678035002,-87.622053589,"(41.678035002, -87.622053589)"
5683521,HN492375,07/22/2007 06:30:00 PM,020XX W SHAKESPEARE AVE,0810,THEFT,OVER $500,STREET,false,false,1432,014,32,22,06,1162504,1914406,2007,04/15/2016 08:55:02 AM,41.920788702,-87.678349506,"(41.920788702, -87.678349506)"
5683522,HN491079,07/26/2007 09:09:31 PM,002XX W 26TH ST,2027,NARCOTICS,POSS: CRACK,OTHER,true,false,2113,009,11,34,18,1174854,1887066,2007,04/15/2016 08:55:02 AM,41.845498317,-87.633792155,"(41.845498317, -87.633792155)"
5683530,HN492206,07/27/2007 07:00:00 AM,012XX S MICHIGAN AVE,0870,THEFT,POCKET-PICKING,STREET,false,false,0132,001,2,33,06,1177418,1894937,2007,04/15/2016 08:55:02 AM,41.86703917,-87.624144053,"(41.86703917, -87.624144053)"
5683532,HN489001,07/25/2007 08:20:00 PM,083XX S ASHLAND AVE,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0614,006,18,71,08B,1167122,1849514,2007,04/15/2016 08:55:02 AM,41.742620493,-87.663241882,"(41.742620493, -87.663241882)"
5683534,HN490799,07/26/2007 06:50:00 PM,027XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2333,019,43,7,06,1171625,1918603,2007,04/15/2016 08:55:02 AM,41.932109404,-87.644713367,"(41.932109404, -87.644713367)"
5683535,HN469805,07/16/2007 02:21:41 PM,036XX N CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,true,false,1731,017,38,15,14,1143721,1923926,2007,04/15/2016 08:55:02 AM,41.947285426,-87.747123671,"(41.947285426, -87.747123671)"
5683537,HN492377,07/27/2007 05:00:00 AM,011XX S WABASH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,false,false,0132,001,2,32,11,1176952,1895381,2007,04/15/2016 08:55:02 AM,41.868268085,-87.625841347,"(41.868268085, -87.625841347)"
5683539,HN471531,07/17/2007 10:40:00 AM,016XX W 13TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1224,012,2,28,06,1165759,1894127,2007,04/15/2016 08:55:02 AM,41.865072791,-87.666968639,"(41.865072791, -87.666968639)"
5683541,HN489552,07/26/2007 06:05:00 AM,0000X W 95TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,true,false,0634,006,21,49,26,1177762,1841949,2007,04/15/2016 08:55:02 AM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
5683545,HN490263,07/26/2007 11:30:00 AM,079XX S HERMITAGE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0611,006,21,71,26,1166058,1852115,2007,04/15/2016 08:55:02 AM,41.749780682,-87.667066613,"(41.749780682, -87.667066613)"
5683554,HN492310,07/27/2007 02:00:00 PM,007XX S INDEPENDENCE BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1133,011,24,27,26,1151379,1896344,2007,04/15/2016 08:55:02 AM,41.871450654,-87.719699971,"(41.871450654, -87.719699971)"
5683556,HN490474,07/25/2007 11:00:00 PM,080XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0612,006,21,71,14,1167735,1851372,2007,04/15/2016 08:55:02 AM,41.747705986,-87.660942641,"(41.747705986, -87.660942641)"
5683561,HN407146,06/15/2007 03:17:35 PM,053XX S HOMAN AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,0822,008,14,63,18,1154624,1868816,2007,04/15/2016 08:55:02 AM,41.795846122,-87.708521376,"(41.795846122, -87.708521376)"
5683567,HN490696,07/26/2007 06:05:00 PM,075XX S YALE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0623,006,17,69,08B,1175815,1854906,2007,04/15/2016 08:55:02 AM,41.757226628,-87.631229465,"(41.757226628, -87.631229465)"
5683570,HN490901,07/26/2007 01:00:00 AM,005XX W BELMONT AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,2332,019,44,6,08B,1172211,1921511,2007,04/15/2016 08:55:02 AM,41.940076135,-87.642473797,"(41.940076135, -87.642473797)"
5683571,HN490746,07/26/2007 06:20:00 PM,080XX S RACINE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0612,006,21,71,08B,1169720,1851461,2007,04/15/2016 08:55:02 AM,41.747907418,-87.653666415,"(41.747907418, -87.653666415)"
5683573,HN492399,07/26/2007 07:00:00 PM,051XX S PULASKI RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0815,008,23,62,11,1150563,1870470,2007,04/15/2016 08:55:02 AM,41.800464977,-87.723370404,"(41.800464977, -87.723370404)"
5683576,HN488111,07/25/2007 08:00:00 AM,045XX N SPRINGFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1723,017,39,14,14,1149575,1929852,2007,04/15/2016 08:55:02 AM,41.963434932,-87.725451216,"(41.963434932, -87.725451216)"
5683577,HN491077,07/26/2007 09:20:10 PM,009XX W IRVING PARK RD,0460,BATTERY,SIMPLE,STREET,true,false,2322,019,46,3,08B,1169379,1926750,2007,04/15/2016 08:55:02 AM,41.954514316,-87.652729335,"(41.954514316, -87.652729335)"
5683578,HN490895,07/26/2007 04:00:00 PM,008XX W 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0621,006,17,71,14,1172184,1853801,2007,04/15/2016 08:55:02 AM,41.754274916,-87.64456891,"(41.754274916, -87.64456891)"
5683580,HN407155,06/15/2007 03:06:50 PM,066XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0831,008,15,66,18,1158857,1860407,2007,04/15/2016 08:55:02 AM,41.772685171,-87.693228195,"(41.772685171, -87.693228195)"
5683581,HN491900,07/26/2007 07:00:00 AM,052XX W POTOMAC AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2532,025,37,25,06,1140992,1908149,2007,04/15/2016 08:55:02 AM,41.90404246,-87.757544299,"(41.90404246, -87.757544299)"
5683582,HN487165,07/24/2007 10:40:00 PM,056XX N JERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE-COMMERCIAL,false,true,1711,017,39,13,08B,1153934,1937504,2007,04/15/2016 08:55:02 AM,41.984346485,-87.709219587,"(41.984346485, -87.709219587)"
5683583,HN491108,07/26/2007 09:00:00 PM,009XX W ADDISON ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,CTA PLATFORM,false,false,2324,019,44,6,03,1169188,1924102,2007,04/15/2016 08:55:02 AM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)"
5683585,HN491228,07/26/2007 09:10:00 PM,076XX S GREEN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0621,006,17,71,06,1171962,1854137,2007,04/15/2016 08:55:02 AM,41.755201817,-87.645372621,"(41.755201817, -87.645372621)"
5683586,HN492441,07/23/2007 09:30:00 AM,037XX W 103RD ST,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,false,false,2211,022,19,74,06,1153317,1836068,2007,04/15/2016 08:55:02 AM,41.70600611,-87.714178443,"(41.70600611, -87.714178443)"
5683587,HN492443,07/27/2007 08:05:00 AM,013XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,false,false,1224,012,2,28,06,1163257,1893622,2007,04/15/2016 08:55:02 AM,41.863739949,-87.676167707,"(41.863739949, -87.676167707)"
5683588,HN491490,07/27/2007 02:50:59 AM,014XX W 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0612,006,21,71,14,1167954,1851029,2007,04/15/2016 08:55:02 AM,41.746760048,-87.66014999,"(41.746760048, -87.66014999)"
5683590,HN491383,07/27/2007 12:05:00 AM,039XX N BROADWAY,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2324,019,46,6,08B,1170128,1926466,2007,04/15/2016 08:55:02 AM,41.953718654,-87.649984242,"(41.953718654, -87.649984242)"
5683592,HN488768,07/25/2007 06:00:00 PM,034XX W BELMONT AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1732,017,35,21,06,1153081,1921071,2007,04/15/2016 08:55:02 AM,41.939270274,-87.712794514,"(41.939270274, -87.712794514)"
5683593,HN492407,07/27/2007 05:30:00 AM,115XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0532,005,9,54,07,1181500,1828663,2007,04/15/2016 08:55:02 AM,41.68508339,-87.611201716,"(41.68508339, -87.611201716)"
5683594,HN491416,07/27/2007 01:10:00 AM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2331,019,44,6,08B,1170327,1922606,2007,04/15/2016 08:55:02 AM,41.943122315,-87.649365938,"(41.943122315, -87.649365938)"
5683598,HN492317,07/27/2007 12:00:00 AM,067XX N NEWGARD AVE,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,2432,024,40,1,06,1165373,1944952,2007,04/15/2016 08:55:02 AM,42.004547548,-87.666935358,"(42.004547548, -87.666935358)"
5683599,HN407987,06/15/2007 08:42:14 PM,060XX S MELVINA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0812,008,23,64,18,1136102,1863885,2007,04/15/2016 08:55:02 AM,41.782663919,-87.77656086,"(41.782663919, -87.77656086)"
5683600,HN489488,07/26/2007 02:00:00 AM,041XX N MOZART ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,true,false,1724,017,33,16,02,1156642,1927285,2007,04/15/2016 08:55:02 AM,41.956250415,-87.699537934,"(41.956250415, -87.699537934)"
10513521,HZ255012,05/07/2016 11:35:00 AM,075XX W CORNELIA AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1631,016,36,17,08A,1125000,1922341,2016,05/14/2016 03:53:39 PM,41.943266721,-87.815973669,"(41.943266721, -87.815973669)"
5683601,HN492454,07/15/2007 08:00:00 AM,042XX N MARINE DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,2323,019,46,3,06,1170986,1928779,2007,04/15/2016 08:55:02 AM,41.960046783,-87.646762046,"(41.960046783, -87.646762046)"
5683604,HN489837,07/26/2007 05:00:00 AM,040XX N FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1724,017,33,16,14,1156329,1926681,2007,04/15/2016 08:55:02 AM,41.954599348,-87.700704995,"(41.954599348, -87.700704995)"
5683606,HN490939,07/26/2007 07:40:00 PM,032XX N KEATING AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,true,1731,017,30,15,08B,1144257,1921124,2007,04/15/2016 08:55:02 AM,41.939586408,-87.745224119,"(41.939586408, -87.745224119)"
5683608,HN492472,07/27/2007 10:00:00 AM,062XX S WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,0825,008,15,66,26,1161443,1863206,2007,04/15/2016 08:55:02 AM,41.780312807,-87.68367105,"(41.780312807, -87.68367105)"
5683610,HN491207,07/26/2007 06:45:00 PM,033XX N DRAKE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1732,017,35,21,08B,1152137,1921820,2007,04/15/2016 08:55:02 AM,41.941344287,-87.716244177,"(41.941344287, -87.716244177)"
5683611,HN492120,06/24/2007 12:00:00 AM,058XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2022,020,48,77,06,1168577,1938936,2007,04/15/2016 08:55:02 AM,41.987970501,-87.655323058,"(41.987970501, -87.655323058)"
5683613,HN491453,07/27/2007 01:35:00 AM,038XX N BROADWAY,0320,ROBBERY,STRONGARM - NO WEAPON,RESTAURANT,false,false,2323,019,46,6,03,1170232,1925747,2007,04/15/2016 08:55:02 AM,41.951743417,-87.649623016,"(41.951743417, -87.649623016)"
5683614,HN492333,07/27/2007 01:30:00 PM,008XX E 79TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0624,006,6,69,06,1183053,1852803,2007,04/15/2016 08:55:02 AM,41.751290617,-87.604768806,"(41.751290617, -87.604768806)"
5683616,HN492434,07/27/2007 10:45:00 AM,004XX W WINNECONNA PKWY,0810,THEFT,OVER $500,APARTMENT,false,false,0621,006,17,69,06,1174884,1853264,2007,04/15/2016 08:55:02 AM,41.75274158,-87.634690291,"(41.75274158, -87.634690291)"
5683617,HN492469,07/27/2007 01:45:00 PM,011XX W OAKDALE AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1932,019,44,6,06,1168276,1919741,2007,04/15/2016 08:55:02 AM,41.935305283,-87.656987416,"(41.935305283, -87.656987416)"
5683618,HN492517,07/27/2007 10:00:00 AM,111XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2234,022,34,75,06,1168992,1830707,2007,04/15/2016 08:55:02 AM,41.690971057,-87.656931535,"(41.690971057, -87.656931535)"
